timestamp_utc,ticker,mint,price_usd,session,source
2026-09-14T00:05:00Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,760.528632401005,weekend,jupiter-price-v3
2026-09-14T00:10:01Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,215.2740755122092,weekend,jupiter-price-v3
2026-09-14T00:10:01Z,TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,360.6033901826784,weekend,jupiter-price-v3
2026-09-14T00:10:01Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,761.1406050616972,weekend,jupiter-price-v3
2026-09-14T00:15:00Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,215.20419933552023,weekend,jupiter-price-v3
2026-09-14T00:15:00Z,TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,360.8711154244735,weekend,jupiter-price-v3
2026-09-14T00:15:00Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,761.4300917554958,weekend,jupiter-price-v3
2026-09-14T00:20:00Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,215.16653896904134,weekend,jupiter-price-v3
2026-09-14T00:20:00Z,TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,360.6930953518552,weekend,jupiter-price-v3
2026-09-14T00:20:00Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,759.94165916592,weekend,jupiter-price-v3
2026-09-14T00:25:00Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,214.83811583024234,weekend,jupiter-price-v3
2026-09-14T00:25:00Z,TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,360.9444554743605,weekend,jupiter-price-v3
2026-09-14T00:25:00Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,760.8319074839037,weekend,jupiter-price-v3
2026-09-14T00:30:00Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,214.5552683443728,weekend,jupiter-price-v3
2026-09-14T00:30:00Z,TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,359.8122610100481,weekend,jupiter-price-v3
2026-09-14T00:30:00Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,759.9709904898784,weekend,jupiter-price-v3
2026-09-14T00:35:00Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,214.34712572029537,weekend,jupiter-price-v3
